,apical,cell_soma_location,dendrite_type,disease_state,specimen_id,name,reconstruction_type,reporter_status,species,structure_area_abbrev,structure_area_id,structure_layer_name,transgenic_line,average_bifurcation_angle_local,average_bifurcation_angle_remote,average_contraction,average_diameter,average_fragmentation,average_parent_daughter_ratio,hausdorff_dimension,id,max_branch_order,max_path_distance,neuron_reconstruction_type,number_bifurcations,number_branches,number_nodes,number_stems,number_tips,overall_depth,overall_height,overall_width,scale_factor_x,scale_factor_y,scale_factor_z,soma_surface,superseded,tags,total_length,total_surface,total_volume
283,NA,"[9259.62740902962, 1307.51449085105, 7713.04517707717]",sparsely spiny,,591622050,Vip-IRES-Cre;Ai14-319672.03.01.01,,positive,Mus musculus,VISp,385,6a,Vip-IRES-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,NA,"[9197.80990385698, 2096.30007679963, 2562.34533775685]",aspiny,,591278744,Pvalb-IRES-Cre;Ai14-321032.02.02.01,full,positive,Mus musculus,VISp,385,6a,Pvalb-IRES-Cre,74.4744576830205,,0.820381117943615,0.554459966250319,43.26315789473679,1.0,,606347981.0,5.0,294.267265686323,full,19.0,43.0,1702.0,5.0,24.0,119.1192,333.188201293631,244.056898604027,0.1144,0.1144,0.28,488.794603502918,False,3D Neuron Reconstruction morphology,2009.33386500508,3501.6611901934302,520.481576359006
285,NA,"[8839.98434313663, 1164.52189935291, 2190.53231985808]",aspiny,,527579814,Ndnf-IRES2-dgCre;Ai14-256189.05.01.01,,positive,Mus musculus,VISp,385,1,Ndnf-IRES2-dgCre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,NA,"[8182.01975192279, 811.707500264627, 8255.65921000853]",aspiny,,555345752,Htr3a-Cre_NO152;Ai14-276428.05.01.01,full,positive,Mus musculus,VISp,385,2/3,Htr3a-Cre_NO152,75.2224712101948,,0.906035371992297,0.46196983446204,30.571428571428598,1.0,,571972167.0,5.0,189.189855251748,full,35.0,76.0,2196.0,6.0,41.0,39.9703,267.062328051502,171.835112789352,0.1144,0.1144,0.28,551.987637850777,False,3D Neuron Reconstruction morphology,2515.53340979355,3653.54526940242,420.504218696127
287,intact,"[8535.43515289388, 1296.42164162666, 8351.60976535087]",spiny,,589760138,Sim1-Cre_KJ18;Ai14-318179.06.01.01,dendrite-only,positive,Mus musculus,VISp,385,5,Sim1-Cre_KJ18,65.08934843980039,,0.894003892742793,0.66052247248254,42.75,0.9931231628323249,,652836478.0,19.0,824.401273927025,dendrite-only,48.0,102.0,4202.0,6.0,54.0,104.44,717.0819691499601,349.48966369833903,0.1144,0.1144,0.28,556.254320468449,False,3D Neuron Reconstruction morphology,5035.65472383418,10625.3231663833,1969.82505387381
288,intact,"[8184.42334763037, 832.682849289815, 3529.82080696926]",spiny,,486196663,Cux2-CreERT2;Ai14-205222.04.02.01,,positive,Mus musculus,VISp,385,4,Cux2-CreERT2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,truncated,"[325.0, 257.0, 102.0]",spiny,epilepsy,508410761,H16.06.004.01.13.03,full,,Homo Sapiens,MTG,12141,3,,74.78172248764571,,0.873086228490487,0.386976303917646,79.2923076923077,0.915705941061478,,539990522.0,11.0,407.92732894051005,full,65.0,139.0,10522.0,9.0,74.0,149.1748,536.574130769011,607.050749694975,0.1144,0.1144,0.28,540.774893474457,False,3D Neuron Reconstruction morphology,12337.336328790401,14950.2349902151,1712.51136320762
290,truncated,"[8940.00000000001, 1672.27773238392, 2948.29423283022]",spiny,,573699058,Esr2-IRES2-Cre;Ai14-304376.02.02.01,,positive,Mus musculus,VISp,385,6a,Esr2-IRES2-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,intact,"[8617.64837926385, 798.697520225298, 4036.00573040354]",spiny,,501886192,Rbp4-Cre_KL100;Ai14-228850.03.02.01,,positive,Mus musculus,VISpm,533,5,Rbp4-Cre_KL100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,NA,"[8500.0, 943.950759627528, 3414.13077680707]",aspiny,,571314481,Pvalb-IRES-Cre;Ai14-299809.04.02.01,,positive,Mus musculus,VISp,385,4,Pvalb-IRES-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,NA,"[8709.9807195579, 1542.74174475639, 1822.30701283493]",aspiny,,609775336,Vipr2-IRES2-Cre;Slc32a1-T2A-FlpO;Ai65-344140.05.02.01,,positive,Mus musculus,VISl,409,1,Slc32a1-T2A-FlpO|Vipr2-IRES2-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,intact,"[8686.05701608444, 1418.84939657679, 2403.12188797843]",spiny,,501848265,Rorb-IRES2-Cre-D;Ai14-228832.03.02.01,,positive,Mus musculus,VISp,385,4,Rorb-IRES2-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,intact,"[8689.51163616157, 1615.33010601926, 9139.53755560217]",spiny,,558476932,Sim1-Cre_KJ18;Ai14-281334.06.01.01,,positive,Mus musculus,VISl,409,5,Sim1-Cre_KJ18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,NA,"[8765.84428727736, 927.576593695218, 2536.05709482415]",aspiny,,564349611,Ndnf-IRES2-dgCre;Ai14-292673.04.02.01,full,positive,Mus musculus,VISp,385,1,Ndnf-IRES2-dgCre,93.5738515023113,,0.831727734280368,0.47357769163019703,21.803571428571402,1.0,,658102910.0,5.0,141.488254383136,full,28.0,62.0,1309.0,6.0,34.0,41.0094,143.914591894365,151.429209637821,0.1144,0.1144,0.28,286.492881231004,False,3D Neuron Reconstruction morphology,1492.13469457249,2217.46745697696,262.162346511767
297,NA,"[8200.0, 1132.45481567921, 7410.82167062304]",sparsely spiny,,560748672,Nos1-CreERT2;Ai14(BT)-285364.05.01.01,,positive,Mus musculus,VISpm,533,6a,Nos1-CreERT2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,truncated,"[8777.75182997827, 1373.3238351499, 2913.78609745771]",spiny,,325479788,Scnn1a-Tg2-Cre;Ai14-174360.05.01.01,,positive,Mus musculus,VISp,385,5,Scnn1a-Tg2-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,intact,"[8640.57620175548, 629.042716280735, 3797.34645136637]",spiny,,486262299,Cux2-CreERT2;Ai14-207761.04.02.01,dendrite-only,positive,Mus musculus,VISp,385,2/3,Cux2-CreERT2,70.2860008731607,,0.895460819194867,0.46053668198086,41.1842105263158,0.9052152248389201,,506798042.0,10.0,357.857878735324,dendrite-only,38.0,84.0,3355.0,8.0,46.0,111.2546,355.77726010909106,302.005042892578,0.1144,0.1144,0.28,489.297269162917,False,3D Neuron Reconstruction morphology,4044.5039285217204,5842.09635557476,782.431071773363
300,intact,"[8969.3286976432, 1566.72644293735, 8171.5071623534]",spiny,,485905411,Ntsr1-Cre;Ai14-204779.03.01.01,,positive,Mus musculus,VISp,385,6a,Ntsr1-Cre_GN220,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,NA,"[9055.69907139297, 1846.94676569689, 9180.97755765533]",aspiny,,509683388,Pvalb-IRES-Cre;Ai14-236448.05.01.01,,positive,Mus musculus,VISl,409,5,Pvalb-IRES-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,NA,"[8571.79273428058, 518.939726546438, 3913.14708038184]",aspiny,,563620254,Nkx2-1-CreERT2;Ai14 (IVSCC)-291490.04.02.01,,positive,Mus musculus,VISpm,533,2/3,Nkx2-1-CreERT2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,intact,"[9007.42136162164, 1742.88708288807, 8568.3856388552]",spiny,,580010290,Oxtr-T2A-Cre;Ai14-309030.04.01.02,dendrite-only,positive,Mus musculus,VISp,385,6a,Oxtr-T2A-Cre,80.07043820803091,,0.803612749502728,0.436011768114385,59.7391304347826,0.9619201966905959,,657210081.0,11.0,437.392209150779,dendrite-only,23.0,51.0,2801.0,5.0,28.0,101.6128,474.238167528773,301.989466722711,0.1144,0.1144,0.28,283.940089919262,False,3D Neuron Reconstruction morphology,3164.23677084149,4331.7348524954605,482.44411581626605
304,NA,"[10054.7871061556, 2303.30089607813, 2561.24879048687]",aspiny,,441000782,Htr3a-Cre_NO152;Ai14-177968.01.02.01,,positive,Mus musculus,VISpl,425,5,Htr3a-Cre_NO152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,intact,"[8160.00000000001, 974.585819399765, 8113.9075391707]",spiny,,502143149,Rorb-IRES2-Cre-D;Ai14-228836.05.01.01,,positive,Mus musculus,VISp,385,4,Rorb-IRES2-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,truncated,"[92.0, 260.0, 67.0]",spiny,epilepsy,530062268,H16.06.010.01.01.04.02,,,Homo Sapiens,ITG,12142,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,intact,"[8765.84428727736, 1320.23483361607, 3241.9317521101]",spiny,,488697163,Rorb-IRES2-Cre-D;Ai14-212873.04.02.01,dendrite-only,negative,Mus musculus,VISp,385,5,Rorb-IRES2-Cre,73.32804410344751,,0.8729425812207259,0.294941673714786,50.948275862068996,0.862721901531484,,505203940.0,9.0,653.891487665878,dendrite-only,29.0,64.0,3042.0,6.0,35.0,140.7359,755.460218735647,291.264625201041,0.1144,0.1144,0.28,80.3719265678492,False,3D Neuron Reconstruction morphology,3649.54781132614,3382.77165544315,275.342980947889
308,truncated,"[322.0, 255.0, 92.0]",spiny,epilepsy,537307503,H16.03.006.01.04.04,,,Homo Sapiens,MTG,12141,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,NA,"[8503.00926680567, 936.781876065696, 4653.31652529798]",sparsely spiny,,594047832,Vip-IRES-Cre;Ai14-324782.04.02.01,,positive,Mus musculus,RSPd,879,6a,Vip-IRES-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,intact,"[9069.57027348485, 1547.68763293468, 2627.65583563455]",spiny,,557673526,Sim1-Cre_KJ18;Ai14-280075.05.02.01,,positive,Mus musculus,VISp,385,5,Sim1-Cre_KJ18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,truncated,"[325.0, 257.0, 102.0]",spiny,epilepsy,508285405,H16.06.004.01.10.03,,,Homo Sapiens,MTG,12141,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,NA,"[8823.99878168856, 1513.58532104967, 8131.11616782878]",aspiny,,582917630,Vip-IRES-Cre;Ai14-313529.03.01.01,full,positive,Mus musculus,VISp,385,6a,Vip-IRES-Cre,75.5699173552109,,0.8967392011888521,0.45982938754308095,77.9090909090909,0.9988148866392529,,596799462.0,5.0,352.03426631261004,full,22.0,46.0,3435.0,2.0,24.0,136.023,398.90517082816103,523.001483305526,0.1144,0.1144,0.28,274.72126650558897,False,3D Neuron Reconstruction morphology,4131.7300575871,5984.2974577717505,693.243774257126
313,NA,"[10052.2357740878, 1364.1664986879, 3362.74479794773]",aspiny,,509779247,Pvalb-IRES-Cre;Ai14-236448.01.02.01,,positive,Mus musculus,VISp,385,2/3,Pvalb-IRES-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,intact,"[284.0, 361.0, 195.0]",spiny,tumor,548473051,H16.06.012.11.08.05,full,,Homo Sapiens,MFG,12116,3,,70.22654206574929,,0.899668797184924,0.35514143845597296,74.1176470588235,0.9451575048412428,,572836836.0,14.0,636.639202320659,full,68.0,144.0,10255.0,8.0,76.0,144.0522,778.273891510757,470.05982073794604,0.1144,0.1144,0.28,352.91484373391097,False,3D Neuron Reconstruction morphology,11838.0990340997,13200.339936947801,1348.78601276352
315,truncated,"[9300.00000000011, 1287.30166215554, 8077.04146326965]",spiny,,486246801,Rbp4-Cre_KL100;Ai14-206138.03.01.01,,positive,Mus musculus,VISp,385,5,Rbp4-Cre_KL100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,intact,"[79.0, 273.0, 86.0]",spiny,epilepsy,561464809,H16.06.013.12.08.02,,,Homo Sapiens,MTG,12141,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,truncated,"[9302.83982831063, 1832.5689680994, 8639.40344167896]",spiny,,490718897,Ntsr1-Cre;Ai14-216283.03.01.01,,positive,Mus musculus,VISp,385,6a,Ntsr1-Cre_GN220,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,intact,"[8525.98249813285, 2487.36458661893, 1600.91821826783]",spiny,,572609348,Glt25d2-Cre_NF107;Ai14-304448.05.02.01,,positive,Mus musculus,AUDpo,1027,5,Glt25d2-Cre_NF107,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,truncated,"[8650.43021458048, 1249.63849179259, 3468.70255810374]",spiny,,490263438,Ntsr1-Cre;Ai14-204781.04.02.01,,positive,Mus musculus,VISp,385,5,Ntsr1-Cre_GN220,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,NA,"[8600.0, 656.881350405697, 7969.1977938959]",aspiny,,570428636,Chat-IRES-Cre-neo;Ai14-299537.05.01.01,,positive,Mus musculus,VISp,385,2/3,Chat-IRES-Cre-neo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,NA,"[9585.54244924889, 1720.77024033053, 3236.70282535582]",sparsely spiny,,583104750,Chrna2-Cre_OE25;Ai14(IVSCC)-312984.03.01.01,full,positive,Mus musculus,VISp,385,6a,Chrna2-Cre_OE25,86.19891056357099,,0.8589440956763651,0.624477251595707,44.571428571428605,0.9917869821319429,,646503876.0,5.0,276.271574571002,full,14.0,33.0,1521.0,5.0,19.0,99.5151,299.741524633738,396.61818307375296,0.1144,0.1144,0.28,379.860891478713,False,3D Neuron Reconstruction morphology,1799.7352205139398,3528.11613171911,570.9540534339731
322,NA,"[8938.63789414673, 1382.68847586548, 7700.23553820281]",aspiny,,563373346,Nkx2-1-CreERT2;Ai14 (IVSCC)-291491.03.01.01,,positive,Mus musculus,VISp,385,6b,Nkx2-1-CreERT2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,NA,"[8727.643102765, 975.376645374456, 2750.65663151545]",aspiny,,585925172,Chat-IRES-Cre-neo;Ai14-316043.04.02.01,full,positive,Mus musculus,VISp,385,2/3,Chat-IRES-Cre-neo,80.0594166246258,,0.8523069301451971,0.488583771250745,44.5,0.968664869849555,,626158141.0,6.0,374.128612072949,full,22.0,47.0,1996.0,3.0,25.0,72.2137,499.679320629281,241.533438724038,0.1144,0.1144,0.28,165.110075847539,False,3D Neuron Reconstruction morphology,2317.81165130768,3550.81581193754,452.000703742863
324,NA,"[9488.90563394596, 2089.88235369586, 8986.62738003026]",aspiny,,466114829,Pvalb-IRES-Cre;Ai14-170927.03.02.01,,positive,Mus musculus,VISl,409,5,Pvalb-IRES-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,intact,"[9343.0, 1475.43748691085, 2679.81910089228]",spiny,,478586425,Rorb-IRES2-Cre-D;Ai14-194322.04.02.01,,positive,Mus musculus,VISp,385,4,Rorb-IRES2-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,NA,"[8525.93708929731, 1557.0618909868, 8643.29088198924]",sparsely spiny,,586566174,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-315002.04.01.01,full,positive,Mus musculus,VISp,385,6a,Nos1-CreERT2|Sst-IRES-FlpO,75.2080539847729,,0.855535450249341,0.36654128769815997,69.14285714285711,0.9571589143592621,,643422416.0,4.0,350.911608071827,full,21.0,47.0,3050.0,5.0,26.0,99.1606,352.430051964562,531.592300143303,0.1144,0.1144,0.28,159.864234812576,False,3D Neuron Reconstruction morphology,3456.0516449079805,3972.77238349229,381.674356716041
327,NA,"[8593.86249295914, 1062.13631056172, 7708.73408293955]",aspiny,,481093525,Pvalb-IRES-Cre;Ai14-198335.04.01.01,full,positive,Mus musculus,VISp,385,5,Pvalb-IRES-Cre,85.159021080362,,0.9204371907248029,0.34033503565616996,59.75,0.8341304990176941,,653182186.0,5.0,283.074078893035,full,16.0,40.0,2210.0,8.0,24.0,31.439,341.828945060747,407.714212066549,0.1144,0.1144,0.28,178.419815398651,False,3D Neuron Reconstruction morphology,2530.3065983958604,2710.9853369571397,258.158887490903
328,NA,"[7932.85235574543, 716.572537914344, 7010.72611242292]",aspiny,,518753555,Chat-IRES-Cre;Ai14-245955.06.01.01,,positive,Mus musculus,RSPagl,894,5,Chat-IRES-Cre-neo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,intact,"[8690.0, 1088.41713161976, 3585.87215025884]",spiny,,604626428,Scnn1a-Tg3-Cre;Ai14-337172.04.02.01,,positive,Mus musculus,VISp,385,5,Scnn1a-Tg3-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,NA,"[273.0, 354.0, 216.0]",sparsely spiny,epilepsy,525018757,H16.03.003.01.19.02,full,,Homo Sapiens,FroL,12113,2,,69.1146480298638,,0.8930984825256499,0.537390366937462,59.5102040816327,0.8014069182363192,,556380210.0,6.0,285.748669232111,full,25.0,53.0,2955.0,3.0,28.0,81.11399999999999,423.351912732752,228.692139792936,0.1144,0.1144,0.28,825.8442906726599,False,3D Neuron Reconstruction morphology,3401.1339960418,5768.03021303489,857.418151141335
331,NA,"[8000.0, 1041.94188727788, 8357.43697689439]",aspiny,,565213849,Vip-IRES-Cre;Ai14-294009.06.01.01,,positive,Mus musculus,VISp,385,4,Vip-IRES-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,NA,"[8388.3701543475, 764.408860039436, 8094.0404678927]",aspiny,,583148615,Chat-IRES-Cre-neo;Ai14-313182.06.01.01,,positive,Mus musculus,VISp,385,2/3,Chat-IRES-Cre-neo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,intact,"[9200.00000000001, 1342.21295447494, 8603.76091113048]",spiny,,485577686,Rbp4-Cre_KL100;Ai14-203498.02.01.01,,positive,Mus musculus,VISp,385,4,Rbp4-Cre_KL100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,NA,"[8720.331244623, 1560.99462008284, 8894.95632008863]",aspiny,,323540736,Gad2-IRES-Cre;Ai14-172679.05.01.01,dendrite-only,positive,Mus musculus,VISp,385,5,Gad2-IRES-Cre,60.2067074753607,,0.8848784266160509,0.313582390527475,53.366666666666696,0.880798262338275,,491119788.0,4.0,224.53714315622398,dendrite-only,15.0,38.0,1877.0,8.0,23.0,103.7473,329.815870894875,323.34671975069,0.1144,0.1144,0.28,471.383409090268,False,3D Neuron Reconstruction morphology,2214.30194238291,2182.21472039841,184.639886590952
335,truncated,"[9419.34154504816, 1455.1253497375, 8567.18839389534]",spiny,,329557305,Rorb-IRES2-Cre-D;Ai14-176685.02.01.01,,positive,Mus musculus,VISp,385,4,Rorb-IRES2-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,NA,"[8788.74289562721, 1399.47958931404, 2488.15899375185]",aspiny,,519549081,Htr3a-Cre_NO152;Ai14-246124.05.02.01,,positive,Mus musculus,VISp,385,4,Htr3a-Cre_NO152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,NA,"[9337.54641334472, 1763.4935984979, 8503.2449154047]",aspiny,,583426723,Chrna2-Cre_OE25;Pvalb-T2A-Dre;Ai66-312583.03.01.01,,positive,Mus musculus,VISp,385,6a,Chrna2-Cre_OE25|Pvalb-T2A-Dre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,intact,"[72.0, 263.0, 103.0]",spiny,epilepsy,571483807,H17.06.005.12.15.05,full,,Homo Sapiens,MTG,12141,3,,80.2445695744509,,0.9146689894743809,0.5683907051766021,75.6792452830189,0.963360604653437,,675855243.0,12.0,866.985915830855,full,53.0,111.0,8117.0,5.0,58.0,141.5789,1004.61183197974,490.87280411510903,0.1144,0.1144,0.28,515.871979698959,False,3D Neuron Reconstruction morphology,9673.29259306485,17239.8591445057,2717.79012685276
339,NA,"[8659.72170521528, 389.839904792314, 3874.37255550318]",aspiny,,583817628,Htr3a-Cre_NO152;Ai14-314135.04.02.01,,positive,Mus musculus,VISpm,533,1,Htr3a-Cre_NO152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,NA,"[9434.0, 1221.36445811989, 2977.03895005331]",aspiny,,606346614,Nkx2-1-CreERT2;Ai14-337630.03.02.01,,positive,Mus musculus,VISp,385,2/3,Nkx2-1-CreERT2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,truncated,"[8801.86001825977, 1424.56750587585, 8571.00506276346]",spiny,,480008325,Scnn1a-Tg2-Cre;Ai14-196754.03.01.01,,negative,Mus musculus,VISp,385,5,Scnn1a-Tg2-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,intact,"[8900.0, 1315.12775523069, 8347.88743010791]",spiny,,560924300,Nos1-CreERT2;Ai14(BT)-285360.04.01.01,,positive,Mus musculus,VISp,385,5,Nos1-CreERT2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,intact,"[8953.73773302028, 1074.13387754634, 7680.57785578402]",spiny,,589441038,Sim1-Cre_KJ18;Ai14-318531.05.01.01,,positive,Mus musculus,VISp,385,5,Sim1-Cre_KJ18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,NA,"[8387.64553838518, 1485.78134378181, 8640.2521412946]",aspiny,,564346637,Ndnf-IRES2-dgCre;Ai14-292673.05.01.01,full,positive,Mus musculus,VISp,385,5,Ndnf-IRES2-dgCre,82.05260748258209,,0.888105503650369,0.519984665137069,53.377777777777794,1.0,,596793018.0,6.0,296.895142221241,full,23.0,51.0,2518.0,5.0,28.0,79.422,371.080354106358,280.370994615812,0.1144,0.1144,0.28,472.80046497312895,False,3D Neuron Reconstruction morphology,2947.9527564100704,4812.50553742414,670.785609834204
345,intact,"[110.0, 122.0, 240.0]",spiny,tumor,569101823,H17.06.004.11.06.03,,,Homo Sapiens,AnG,12136,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,truncated,"[8915.294050819, 1103.40649870373, 7884.50274549666]",spiny,,329554392,Rorb-IRES2-Cre-D;Ai14-176685.03.01.01,,positive,Mus musculus,VISp,385,5,Rorb-IRES2-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,NA,"[8240.4771347719, 1213.99425872562, 3021.2275593233]",aspiny,,488493019,Rorb-IRES2-Cre-D;Ai14-212868.05.02.01,,negative,Mus musculus,VISp,385,5,Rorb-IRES2-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,NA,"[8190.0, 1077.92974518309, 7988.87440766841]",aspiny,,481003643,Htr3a-Cre_NO152;Ai14-198254.05.01.01,,positive,Mus musculus,VISp,385,5,Htr3a-Cre_NO152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,NA,"[72.0, 263.0, 103.0]",aspiny,epilepsy,571435969,H17.06.005.12.10.04,full,,Homo Sapiens,MTG,12141,2,,79.43191584953709,,0.9333454254183391,0.42071602136142,66.7272727272727,0.970709871643498,,603514449.0,6.0,390.24965796977096,full,11.0,25.0,1728.0,3.0,14.0,127.7161,484.51820333313697,488.728293867802,0.1144,0.1144,0.28,277.765133310657,False,3D Neuron Reconstruction morphology,2090.35790879945,2814.7348119036,334.929107305593
350,NA,"[8462.72377515282, 2830.69304443878, 10530.4543501701]",aspiny,,584670484,Oxtr-T2A-Cre;Ai14-314784.03.01.02,,positive,Mus musculus,AUDp,1002,2/3,Oxtr-T2A-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,NA,"[8981.11982092398, 1336.71977039924, 3519.52799146693]",aspiny,,322536988,Sst-IRES-Cre;Ai14-172535.04.02.01,,positive,Mus musculus,VISp,385,6a,Sst-IRES-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,NA,"[9373.76812028811, 1934.89545931337, 9560.4532338437]",aspiny,,326786924,Htr3a-Cre_NO152;Ai14-175478.04.01.01,,positive,Mus musculus,VISl,409,2/3,Htr3a-Cre_NO152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,NA,"[8627.12987123297, 1441.18771652023, 8165.27763800487]",aspiny,,566648315,Nos1-CreERT2;Ai14-294361.04.01.02,,positive,Mus musculus,VISp,385,6a,Nos1-CreERT2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,truncated,"[284.0, 361.0, 195.0]",spiny,tumor,548421866,H16.06.012.11.06.02,full,,Homo Sapiens,MFG,12116,5,,65.2869394280674,,0.854093056187414,0.41475985926948294,109.57142857142901,0.8814348474318839,,679883747.0,19.0,1324.85180906344,full,43.0,90.0,9235.0,4.0,47.0,141.2776,1928.1183496880801,403.357128804112,0.1144,0.1144,0.28,681.196311194455,False,3D Neuron Reconstruction morphology,10726.9898067104,14206.317185721002,1640.49634409191
355,NA,"[8114.52231758785, 1056.45579922089, 8311.31613796924]",aspiny,,478958894,Pvalb-IRES-Cre;Ai14-195051.06.01.01,,positive,Mus musculus,VISp,385,4,Pvalb-IRES-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,NA,"[9458.91445920612, 931.560681879438, 8009.3721886082]",aspiny,,509515969,Pvalb-IRES-Cre;Ai14-236447.02.01.01,full,positive,Mus musculus,VISp,385,2/3,Pvalb-IRES-Cre,73.791845911798,,0.9140243545046981,0.37463843712681205,39.7647058823529,0.7914111296432019,,657270169.0,5.0,232.629047142546,full,17.0,41.0,1519.0,7.0,24.0,72.0393,302.082890113931,242.911356712648,0.1144,0.1144,0.28,226.296694046394,False,3D Neuron Reconstruction morphology,1794.7179797077201,2117.11617806843,224.015849421231
357,intact,"[9225.92624779118, 946.200765131671, 3747.2730631611]",spiny,,588711875,Tlx3-Cre_PL56;Ai14-318845.04.02.01,,positive,Mus musculus,VISp,385,5,Tlx3-Cre_PL56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,NA,"[7835.42579396712, 924.115512187673, 4175.86972110134]",aspiny,,584517193,Vip-IRES-Cre;Ai14-314154.06.02.01,,positive,Mus musculus,VISam,394,5,Vip-IRES-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,intact,"[9473.17579796553, 1723.66703499422, 9108.56309294985]",spiny,,505808144,Nr5a1-Cre;Ai14-234694.03.01.01,,positive,Mus musculus,VISp,385,4,Nr5a1-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,intact,"[9215.73851897445, 1451.9197826575, 8766.20106819463]",spiny,,485955037,Cux2-CreERT2;Ai14-205049.03.01.01,,negative,Mus musculus,VISp,385,4,Cux2-CreERT2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,NA,"[8330.00000000001, 662.79004391642, 4082.52216930075]",aspiny,,571379507,Pvalb-IRES-Cre;Ai14-299810.05.02.01,,positive,Mus musculus,VISpm,533,4,Pvalb-IRES-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,truncated,"[8640.20960913754, 1249.91671125105, 3003.36207150551]",spiny,,325158873,Scnn1a-Tg2-Cre;Ai14-173243.05.02.01,,positive,Mus musculus,VISp,385,5,Scnn1a-Tg2-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,NA,"[8688.68538209776, 340.66503169557, 4743.9987282408]",aspiny,,609183903,Vipr2-IRES2-Cre;Slc32a1-T2A-FlpO;Ai65-343379.04.02.01,,positive,Mus musculus,RSPd,879,2/3,Slc32a1-T2A-FlpO|Vipr2-IRES2-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,truncated,"[9157.0, 1609.80766561374, 8665.38832253879]",spiny,,486176465,Rbp4-Cre_KL100;Ai14-205620.03.01.01,,positive,Mus musculus,VISp,385,5,Rbp4-Cre_KL100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,truncated,"[317.0, 268.0, 88.0]",spiny,epilepsy,539540199,H16.06.011.01.01.10.03,,,Homo Sapiens,MTG,12141,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
